Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
175.330          16.168        2690.599   10587   30587
175.734          32.569         125.048   10588   30588
176.382          87.394         187.270   10589   30589
176.621          80.782         747.171   10590   30590
176.775          40.386         691.250   10591   30591
177.280          51.584        2367.788   10592   30592
177.804          89.742        1010.153   10593   30593
178.007          74.803         844.116   10594   30594
178.158          11.295        1432.997   10595   30595
178.323          97.555        1925.587   10596   30596
178.535          69.536        2243.797   10597   30597
178.541           9.332          43.151   10598   30598
178.709          34.025        1202.043   10599   30599
179.204          49.952        2731.958   10600   30600
179.445          61.529         244.615   10601   30601
179.827          68.794         180.438   10602   30602
179.939          31.135        1019.602   10603   30603
179.977          23.093        1205.487   10604   30604
180.342          45.198         914.414   10605   30605
181.202          11.264         708.236   10606   30606
181.248          33.884          98.933   10607   30607
181.412          50.417        1213.047   10608   30608
181.577          85.511         193.716   10609   30609
181.728          21.439        1455.043   10610   30610
181.858          80.552         863.268   10611   30611
182.008          73.327        1411.397   10612   30612
182.077          70.761         261.153   10613   30613
182.512          86.509         819.923   10614   30614
182.583          91.323          78.975   10615   30615
182.670          90.707        1040.761   10616   30616
182.869          19.107        1007.745   10617   30617
183.324          65.919         511.463   10618   30618
184.866          99.375        3081.826   10619   30619
184.933          90.530         277.124   10620   30620
185.223          42.073         468.808   10621   30621
185.589          92.055         693.993   10622   30622
186.308          26.056         238.576   10623   30623
186.465          24.588         113.414   10624   30624
186.946          99.095        4592.187   10625   30625
186.948          31.607         789.518   10626   30626
187.018          19.553        1770.848   10627   30627
187.147          55.522        1245.281   10628   30628
187.249          19.565         485.365   10629   30629
187.339          58.280         211.107   10630   30630
187.749          91.544         377.630   10631   30631
188.110          91.540        1643.155   10632   30632
188.210          59.584         822.482   10633   30633
188.282          47.091         579.648   10634   30634
188.379          28.380         500.723   10635   30635
189.197          86.203         667.529   10636   30636
189.934          37.349        1453.032   10637   30637
189.942          86.957         902.078   10638   30638
190.177          71.922        1539.539   10639   30639
190.285          82.848         243.178   10640   30640
190.301          16.840        1407.958   10641   30641
190.313          71.238         132.508   10642   30642
190.315          34.828        3020.877   10643   30643
190.690          55.512          59.255   10644   30644
191.050          97.688        2807.324   10645   30645
191.166          89.772         167.059   10646   30646
191.404           8.761        2050.197   10647   30647
191.539          29.464        1690.072   10648   30648
191.770          29.616         280.268   10649   30649
191.914          97.117        1363.693   10650   30650
192.270          21.798        6674.973   10651   30651
192.554          31.675         142.589   10652   30652
192.555          40.294        1416.287   10653   30653
192.634          94.887         195.947   10654   30654
192.902          80.498        1121.413   10655   30655
193.033          83.611        1012.463   10656   30656
193.054          31.756          59.580   10657   30657
193.417          21.962        1637.087   10658   30658
193.647          89.211        1186.935   10659   30659
194.019          25.652         498.673   10660   30660
194.184          74.243         281.747   10661   30661
194.217          41.060          77.595   10662   30662
194.238          75.129         639.160   10663   30663
194.332          66.303         107.927   10664   30664
194.357           5.056         943.445   10665   30665
194.394          40.797         201.634   10666   30666
194.649          78.508        2454.114   10667   30667
194.918           8.885          14.635   10668   30668
195.060          30.021        1049.199   10669   30669
195.109          38.299         470.497   10670   30670
195.165           8.874        1329.336   10671   30671
196.310          22.122        3046.068   10672   30672
196.767          73.959         272.792   10673   30673
196.811          53.704        1458.332   10674   30674
197.074          87.204        1154.556   10675   30675
197.717          15.388        2121.600   10676   30676
197.718          69.334        1896.799   10677   30677
198.395          23.647        1811.124   10678   30678
198.648          94.653         218.703   10679   30679
199.009          79.933         224.249   10680   30680
199.285           6.737         666.776   10681   30681
199.500          95.302        1074.167   10682   30682
199.702          31.467         216.016   10683   30683
199.908          35.898        1148.795   10684   30684
201.249          63.923         328.630   10685   30685
201.378          10.719         586.075   10686   30686
201.833          43.950        1019.867   10687   30687
201.843          91.646         100.870   10688   30688
201.994          11.645         697.650   10689   30689
202.002          97.225         432.227   10690   30690
202.085          17.728         266.244   10691   30691
202.136          83.973        1762.035   10692   30692
202.249          33.088         688.745   10693   30693
202.493          20.614         252.123   10694   30694
202.776          94.052        1141.458   10695   30695
202.804          52.371          46.598   10696   30696
203.145          51.080        1073.051   10697   30697
203.513          54.455         270.654   10698   30698
203.761          35.713        2221.094   10699   30699
203.924          81.206         959.588   10700   30700
203.943          23.930        1897.430   10701   30701
203.993          54.851        1828.503   10702   30702
204.114          38.018         411.892   10703   30703
204.315          90.328        2030.555   10704   30704
204.511          50.127         150.622   10705   30705
204.575          18.494        3838.532   10706   30706
204.798          83.401         241.454   10707   30707
205.546          79.149         791.523   10708   30708
205.569          86.810        7976.253   10709   30709
205.764          98.112         595.089   10710   30710
206.046          77.268         636.661   10711   30711
206.377          64.119          26.858   10712   30712
206.547          55.805         813.928   10713   30713
206.860          74.868        1416.775   10714   30714
207.019          32.061          91.491   10715   30715
207.283          69.385          25.830   10716   30716
207.510          84.319        2001.447   10717   30717
207.917          80.421         978.542   10718   30718
208.006          26.959        1782.816   10719   30719
208.034           8.419          22.141   10720   30720
208.550          70.311          62.497   10721   30721
209.064           9.073         594.886   10722   30722
209.335          44.997         673.500   10723   30723
209.729          19.718         240.346   10724   30724
209.732          96.001        3612.372   10725   30725
210.451          35.910         622.184   10726   30726
210.472          40.349        1911.619   10727   30727
210.686          91.853         147.330   10728   30728
210.961          87.215        2559.584   10729   30729
211.011          58.558         247.449   10730   30730
211.045          66.612         312.858   10731   30731
211.068          73.962         688.126   10732   30732
211.259          81.011          89.017   10733   30733
211.802          49.492         807.311   10734   30734
212.489          85.980         635.223   10735   30735
212.498          15.038         155.439   10736   30736
212.635          79.957         578.371   10737   30737
212.775          81.672         732.493   10738   30738
213.358          90.089         820.568   10739   30739
213.901          33.929          19.747   10740   30740
213.929          77.768        1252.747   10741   30741
215.023          61.955         685.848   10742   30742
215.218          64.454        1835.738   10743   30743
215.252          52.993         511.450   10744   30744
215.808          76.904         111.940   10745   30745
215.967          49.665          64.386   10746   30746
216.175          93.772        1655.483   10747   30747
216.671          85.218         141.943   10748   30748
216.751          35.130         685.396   10749   30749
216.878          66.130         512.652   10750   30750
216.933          27.536         634.907   10751   30751
217.254           6.746        1011.005   10752   30752
217.350          73.709        1054.377   10753   30753
217.451          80.952        1266.200   10754   30754
217.902          70.422          36.669   10755   30755
