Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
133.142          58.427         282.314   10656   30656
133.227          30.781        2628.159   10657   30657
133.676          80.347          20.882   10658   30658
133.716          38.947         392.361   10659   30659
133.770          17.096        1822.037   10660   30660
135.103          12.466         766.201   10661   30661
135.275          85.269        1266.106   10662   30662
135.394          14.950        2687.375   10663   30663
135.400          33.383         924.320   10664   30664
135.804          94.416        1494.782   10665   30665
136.126          71.080        1563.124   10666   30666
136.864          72.917        4088.289   10667   30667
137.415          92.184         223.528   10668   30668
137.612          68.131         984.810   10669   30669
137.638          22.516         401.061   10670   30670
137.845          35.803         384.276   10671   30671
138.203          24.071         579.662   10672   30672
138.729          37.321          91.008   10673   30673
139.433          79.894        1467.626   10674   30674
139.681           8.091        1047.445   10675   30675
139.753          49.359         806.810   10676   30676
139.772          81.957         717.456   10677   30677
140.190          77.759         366.491   10678   30678
140.238          59.039          49.790   10679   30679
140.284          96.295        2486.929   10680   30680
140.315          94.015          95.307   10681   30681
140.429          45.472        1867.689   10682   30682
140.703          96.510        1222.885   10683   30683
141.044          39.952         193.764   10684   30684
141.503          10.781         144.849   10685   30685
141.636          24.284         776.693   10686   30686
141.750          39.317        1684.014   10687   30687
141.873          83.297         176.352   10688   30688
142.372          75.292          83.864   10689   30689
142.608          38.409          97.062   10690   30690
143.117          76.280         287.326   10691   30691
143.128          48.474        1702.070   10692   30692
143.322          56.789         636.412   10693   30693
143.618          26.165        1182.446   10694   30694
143.700          31.754        2363.001   10695   30695
143.869          36.446        1500.091   10696   30696
144.010           9.081         752.031   10697   30697
144.011          12.952         348.037   10698   30698
144.622          22.070        2309.784   10699   30699
144.687          22.873         228.921   10700   30700
145.041          24.554        1079.576   10701   30701
145.294          71.674        1805.383   10702   30702
145.995          19.127           7.612   10703   30703
146.044          38.552         414.627   10704   30704
146.115          16.566         236.555   10705   30705
146.167          49.718         767.723   10706   30706
146.305          26.928        1115.170   10707   30707
146.542          51.648        2174.516   10708   30708
147.229          60.625         887.291   10709   30709
147.551          75.838         993.714   10710   30710
147.666          76.065         192.468   10711   30711
147.755          53.868         780.720   10712   30712
147.950          74.537        2400.597   10713   30713
148.055          99.006         963.207   10714   30714
148.261          64.934        1064.306   10715   30715
148.373          12.605         863.517   10716   30716
148.396          64.313         150.278   10717   30717
148.512          63.793         276.465   10718   30718
148.712          49.285         521.445   10719   30719
148.767          78.331         827.435   10720   30720
149.005          79.871        1686.372   10721   30721
149.039          93.060         487.037   10722   30722
149.746          45.969         178.451   10723   30723
150.090          30.645        1546.521   10724   30724
150.232          96.948        1625.545   10725   30725
150.391          27.919           1.636   10726   30726
150.397          44.356        2156.509   10727   30727
150.503          39.974         970.099   10728   30728
150.990          17.998         875.255   10729   30729
151.167          27.303         780.211   10730   30730
151.332          72.669         173.365   10731   30731
151.341          93.530         439.158   10732   30732
151.891          33.077          35.421   10733   30733
151.988          20.094         289.391   10734   30734
152.018          16.855         538.798   10735   30735
152.182          10.584        1141.431   10736   30736
152.225          71.575        1249.705   10737   30737
152.296          86.841        1430.275   10738   30738
152.518          74.687          50.409   10739   30739
152.656           5.525        3431.422   10740   30740
153.186           7.383        1007.229   10741   30741
153.231          88.624          15.441   10742   30742
153.570          14.633        3481.495   10743   30743
153.601          28.295         261.656   10744   30744
153.878          84.849          76.284   10745   30745
154.054          98.875         250.540   10746   30746
154.618          97.081         733.172   10747   30747
154.751          90.700         102.395   10748   30748
155.155          19.748        1011.819   10749   30749
155.437          87.443         254.953   10750   30750
155.523          32.222        1112.767   10751   30751
155.816          98.866          70.642   10752   30752
155.871          27.493         135.468   10753   30753
155.972          12.897          39.471   10754   30754
